Text,Identifies text: Diaries by year number; texts in vol 5 by text number; GYTs by tablet inventory number
Obj,planet
T_Era,king for regnal year or SE for Seleucid Era
T_Y,year number in Babylonian calendar
T_M,month number in Bab calendar
T_D,day number in Bab calendar
T_T,f = first part of night; l = last part of night
NS_Id,identifies normal star
NS_No,number of normal star in Sachs-Hunger list
Up,Y if there is a measurement above or below
Up_C,number of cubits; positive means above; negative means below
Up_F,number of fingers
Ahead,Y if there is a measurement behind or in front
Ahead_C,number of cubits; positive means behind; negative means in front
Ahead_F,number of fingers
Notes,miscellaneous including indication of uncertain readings or corrections to text
J_Y,Julian year number using astronomical convention -x = x+1 B.C.
J_M,number of Julian month
J_D,number of Julian calendar day; always the number of the day preceding the night
P_Long,tropical longitude from JPL ephemeris; midnight for outer planets; 4 hours before or after midnight for inners; midnight = 21 UT
P_Lat,latitude from JPL
NS_Long,tropical longitude of NS
NS_Lat,latitude of NS


Text,Obj,T_Era,T_Y,T_M,T_D,T_T,NS_Id,NS_No,Up,Up_C,Up_F,Ahead,Ahead_C,Ahead_F,Notes,J_Y,J_M,J_D,P_Long,P_Lat,NS_Long,NS_Lat
-324,Venus,Alex,12,3,23,f,thLeo,20,,,,N,,,,-324,6,26,135.0019121,0.8105203,131.0880848,9.645654167
-324,Venus,Alex,12,4,3,f,bVir,21,,,,Y,,-4,,-324,7,5,143.8735234,0.0154278,144.3527973,0.643752167
-324,Venus,Alex,12,4,4,f,bVir,21,Y,,-2,Y,,2,,-324,7,6,144.8271103,-0.0845593,144.3527973,0.643752167
-324,Venus,Alex,12,4,19,f,gVir,22,Y,-1,-20,N,,,,-324,7,21,158.0813275,-1.8647229,157.827688,2.842047333
-324,Venus,Alex,12,5,10,f,aVir,23,Y,-1,-8,N,,,,-324,8,11,171.3208119,-5.1524257,171.5693955,-1.903386333
-324,Venus,Alex,12,6,30,l,gVir,22,Y,-3,,N,,,,-324,9,29,158.5957706,-5.4586547,157.827688,2.842047333
-322,Venus,Phil,1,6,11,l,thLeo,20,Y,-4,,N,,,,-322,9,19,137.8861558,0.9720472,131.1157941,9.645702083
-322,Venus,Phil,1,6,28,l,gVir,22,Y,-0.5,,Y,,4,,-322,10,6,158.7135578,1.5078193,157.8553807,2.842025333
-321,Venus,Phil,2,1,23,f,bTau,6,Y,-2,,N,,,,-321,4,25,48.3506637,0.4994619,50.31250279,5.193350625
-321,Venus,Phil,2,2,4,f,hGem,8,Y,,20,N,,,,-321,5,6,61.7544286,0.9387368,61.17814025,-1.195378
-321,Venus,Phil,2,5,8,f,aVir,23,,,,,,,,-321,8,6,171.0613796,-0.2305463,171.6108789,-1.903551583
-321,Venus,Phil,2,5,26,f,aLib,24,Y,-1,,N,,,,-321,8,24,191.2273128,-1.6054929,192.837867,0.640122792
-321,Venus,Phil,2,5,29,f,bLib,25,Y,-4,,N,,,text: aLib,-321,8,27,194.5086895,-1.8481822,197.1398465,8.756639375
-321,Venus,Phil,2,6,12,f,bSco,27,Y,-2,,N,,,,-321,9,9,208.3620618,-2.8929908,210.950601,1.293614417
-321,Venus,Phil,2,6,13,f,dSco,26,Y,,-14,,,,,-321,9,10,209.3976792,-2.9708279,210.3184127,-1.690016375
-321,Venus,Phil,2,6,21,f,aSco,28,Y,,-6,Y,,-2,,-321,9,18,217.4870308,-3.5655067,217.5167831,-4.266545125
-308,Venus,Alex_IV,8,1,2,f,bTau,6,Y,-1.5,,N,,,,-308,4,10,49.4338333,1.2995401,50.49242983,5.194425833
-308,Venus,Alex_IV,8,1,17,f,gGem,10,Y,4,,N,,,,-308,4,25,67.1203069,1.8795978,67.030452,-7.002122833
-308,Venus,Alex_IV,8,1,25,f,aGem,11,Y,-3,,,,,,-308,5,3,76.4254819,2.0969803,78.1451975,9.808670167
-300,Venus,SE,11,7,29,l,aVir,23,Y,1,8,,,,,-300,11,1,170.149349,1.0580139,171.9012625,-1.904708333
-300,Venus,SE,11,8,28,l,bLib,25,,,,,,,,-300,11,30,200.1756769,2.7280766,197.4302792,8.7544125
-289,Venus,SE,22,3,5,f,eLeo,17,,,,N,,,,-289,6,12,108.8314592,1.8061424,108.8760849,9.536848542
-288,Venus,SE,23,12.2,17,f,zTau,7,Y,2,8,N,,,,-287,4,3,54.2304474,3.0389478,52.99513046,-2.485673292
-288,Venus,SE,23,12.2,24,f,hGem,8,Y,1.67,,,,,,-287,4,10,61.2335651,3.3018396,61.64869175,-1.190799333
-284,Venus,SE,27,7,12,l,gVir,22,Y,-1,,,,,,-284,10,19,157.8247119,-0.4679315,158.3815413,2.841607333
-277,Venus,SE,34,2,10,l,hPsc,1,,,,,,,,-277,5,5,355.9680244,-1.8744283,355.1776666,5.25140675
-277,Venus,SE,34,2,15,l,bAri,2,Y,-4,,N,,,,-277,5,10,1.4377666,-2.0342635,2.325584375,8.406414625
-277,Venus,SE,34,3,29,l,bTau,6,Y,-3,,N,,,last day of month,-277,6,23,51.7223951,-1.6385851,50.92148663,5.196989792
-277,Venus,SE,34,4,9,l,hGem,8,,,,N,,,,-277,7,2,62.3519974,-1.2749159,61.78708925,-1.189452667
-277,Venus,SE,34,4,11,l,mGem,9,,,,,,,,-277,7,4,64.7265861,-1.1870011,63.61460333,-1.053637583
-277,Venus,SE,34,4,14,l,gGem,10,,,,N,,,,-277,7,7,68.2970185,-1.0514604,67.45947133,-6.998530708
-277,Venus,SE,34,4,24,l,bGem,12,Y,-3.5,,N,,,,-277,7,17,80.272609,-0.5789371,81.93971733,6.505376833
-277,Venus,SE,34,6,13,l,thLeo,20,Y,-4.5,,N,,,,-277,9,4,140.3366394,1.3005364,131.7392522,9.646780208
-273,Venus,SE,38,9,20,l,thOph,29,,,,,,,,-273,12,23,226.5579262,4.5145396,229.8070892,-1.530863292
-273,Venus,SE,38,11,23,l,gCap,31,,,,,,,,-272,2,24,287.882195,0.9619362,290.093794,-2.317280667
-273,Venus,SE,38,11,25,l,dCap,32,Y,1,,N,,,,-272,2,26,290.1427298,0.8120444,291.8586373,-2.189191333
-270,Venus,SE,41,8,9,f,bCap,30,Y,-2,,N,,,,-270,11,10,271.9190218,-2.9201596,272.4771225,4.837553333
-266,Venus,SE,45,2,7,l,aAri,3,Y,-5,,N,,,,-266,5,1,3.9910517,0.4540179,6.125453917,9.91080475
-262,Venus,SE,49,5,8,f,aVir,23,Y,1.67,,Y,,8,,-262,8,14,170.5711014,0.5030779,172.4267186,-1.9068015
-261,Venus,SE,50,12.2,30,f,hGem,8,,,,,,,,-260,4,17,61.0097343,1.8850985,62.022365,-1.187163333
-257,Venus,SE,54,2,16,f,dCnc,16,Y,0,,Y,-0.67,,in front,-257,5,30,95.6985474,1.8160188,97.32206338,-0.01646425
-257,Venus,SE,54,2,26,f,eLeo,17,,,,,,,,-257,6,9,107.5844326,1.8534551,109.3191075,9.539668542
-256,Venus,SE,54,2,14,l,hTau,4,,,,,,,,-256,5,17,26.6346923,-1.5106019,28.63849467,3.821934667
-256,Venus,SE,55,2,29,l,aTau,5,,,,,,,,-256,6,1,44.7527918,-1.0713528,38.39885333,-5.624103333
-256,Venus,SE,55,3,20,l,gGem,10,,,,,,,,-256,6,21,69.0741055,-0.286656,67.75009733,-6.996097333
-256,Venus,SE,55,11,16,f,hPsc,1,,,,,,,,-255,2,8,355.7625879,0.0066988,355.4820238,5.252409583
-255,Venus,SE,56,1,6,f,bTau,6,Y,,-20,N,,,,-255,3,30,50.9090052,3.2064068,51.22597854,5.198809375
-255,Venus,SE,56,1,16,f,hGem,8,Y,1.67,,N,,,,-255,4,9,60.4665681,3.6075068,62.09156375,-1.18649
-255,Venus,SE,56,1,18,f,mGem,9,Y,1.83,,N,,,,-255,4,11,62.2763935,3.6642734,63.91945,-1.051322083
-255,Venus,SE,56,1,21,f,gGem,10,Y,4.5,,N,,,,-255,4,14,64.9171508,3.7319433,67.76393667,-6.995981458
-255,Venus,SE,56,2,13,f,bGem,12,Y,-1,,N,,,,-255,5,5,79.9522898,3.4207315,82.24056,6.507235833
-255,Venus,SE,56,6.2,11,l,thLeo,20,Y,-4,,N,,,,-255,9,27,137.8346278,0.475011,132.044054,9.647307292
-255,Venus,SE,56,6.2,17,l,bVir,21,Y,,1,N,,,,-255,10,3,144.789633,0.8466752,145.3229258,0.646129792
-255,Venus,SE,56,6.2,29,l,gVir,22,Y,-0.5,,N,,,,-255,10,15,158.9704198,1.4308541,158.783085,2.841288333
-253,Venus,SE,58,12.2,18,f,bTau,6,Y,-2,,N,,,,-252,4,7,49.8579041,1.5236043,51.26750017,5.1990575
-251,Venus,SE,60,7,15,f,thOph,29,Y,1,,N,,,,-251,10,17,233.2751254,-1.2772901,230.1114986,-1.533885542
-249,Venus,SE,62,11,4,l,bCap,30,,,,,,,,-248,2,10,273.2547376,1.7635973,272.781784,4.834964667
-248,Venus,SE,63,1,17,l,hPsc,1,,,,,,,,-248,4,22,357.2564753,-1.7250738,355.5788647,5.252728667
-248,Venus,SE,63,1,27,l,aAri,3,,,,,,,,-248,5,2,9.2269261,-1.7172902,6.374859667,9.911083
-247,Venus,SE,64,7,15,l,bVir,21,Y,,1,N,,,,-247,10,3,145.2643878,0.8893619,145.4354045,0.646405458
-247,Venus,SE,64,11,2,l,bCap,30,,,,N,,,,-246,1,16,274.3842426,-0.3016026,272.8094805,4.834729333
-246,Venus,SE,65,6,15,f,aSco,28,,,,,,,,-246,9,22,217.9994135,-1.842915,218.5542988,-4.27616075
-246,Venus,SE,65,6,25,f,thOph,29,Y,,-6,N,,,,-246,10,2,229.5790595,-2.3738208,230.1806826,-1.534572417
-245,Venus,SE,66,2,4,l,hPsc,1,Y,-3,,N,,,,-245,5,6,358.6289999,-1.9386725,355.6203679,5.252865417
-245,Venus,SE,66,4,1,l,mGem,9,Y,,2,N,,,,-245,7,1,63.5423736,-1.1296697,64.05801667,-1.050269583
-245,Venus,SE,66,4,6,l,gGem,10,Y,2.67,,N,,,,-245,7,6,69.5211608,-0.9073596,67.90233,-6.994822708
-245,Venus,SE,66,4,11,l,aGem,11,,,,,,,,-245,7,11,75.5239522,-0.6767194,79.01747188,9.816878542
-245,Venus,SE,66,4,15,l,bGem,12,Y,-3.5,,N,,,,-245,7,15,80.3439402,-0.4888649,82.37730667,6.508080833
-240,Venus,SE,71,9,17,f,gCap,31,Y,,2,,,,,-240,12,15,290.2637618,-1.7396017,290.5382967,-2.320996667
-237,Venus,SE,74,3,17,l,bTau,6,,,,,,,,-237,6,19,49.8761827,-1.5631721,51.47510829,5.200298125
-237,Venus,SE,74,3,21,l,zTau,7,Y,,8,N,,,,-237,6,23,54.6153241,-1.4140934,53.68718671,-2.479304542
-237,Venus,SE,74,3,27,l,hGem,8,Y,,1,N,,,,-237,6,29,61.7563354,-1.1696743,62.34067925,-1.184066
-237,Venus,SE,74,3,29,l,mGem,9,Y,,1,N,,,,-237,7,1,64.1448937,-1.0836208,64.16887,-1.049427583
-237,Venus,SE,74,5,6,l,eLeo,17,Y,-4,,N,,,,-237,8,6,107.7770805,0.5384767,109.5959967,9.541431042
-237,Venus,SE,74,5,15,l,aLeo,18,Y,,4,N,,,,-237,8,15,118.8583398,0.8713121,118.877709,0.366737833
-237,Venus,SE,74,5,21,l,rLeo,19,Y,,4,,,,,-237,8,21,126.2798683,1.0574288,125.2952829,0.032545583
-234,Venus,SE,77,7,5,l,gVir,22,Y,-0.5,,N,,,,-234,9,30,158.2471512,1.4903877,159.073858,2.841057333
-234,Venus,SE,77,7,16,l,aVir,23,Y,1,8,N,,,,-234,10,11,171.9523287,1.5836101,172.8138968,-1.908343833
-234,Venus,SE,77,8,3,l,aLib,24,Y,,8,N,,,,-234,10,27,192.0005388,1.4591861,194.0393116,0.630309917
-234,Venus,SE,77,8,8,l,bLib,25,,,,,,,,-234,11,1,198.281859,1.3626985,198.3430674,8.74741375
-234,Venus,SE,77,12.2,12,?,hTau,4,Y,-2.5,,N,,,,-233,4,1,26.2503374,-0.0884969,28.95674567,3.824165667
-232,Venus,SE,79,9,2,f,bCap,30,Y,-2.67,,N,,,,-232,12,2,274.7783461,-1.6392289,273.003356,4.833082
-232,Venus,SE,79,9,15,f,gCap,31,Y,,6,N,,,,-232,12,15,290.8763262,-1.75044,290.6494223,-2.321925667
-232,Venus,SE,79,9,17,f,dCap,32,Y,,6,N,,,,-232,12,17,293.3444827,-1.7486318,292.414024,-2.196881333
-232,Venus,SE,79,11,11,f,hPsc,1,,,,N,,,,-231,2,8,357.2768824,0.1827023,355.8140498,5.253503583
-232,Venus,SE,79,11,20,f,aAri,3,Y,-3.5,,N,,,,-231,2,17,7.6590501,0.7929096,6.610409542,9.911345792
-232,Venus,SE,79,12,9,f,hTau,4,,,,,,,,-231,3,8,28.7875625,2.1480072,28.98441967,3.824359667
-230,Venus,SE,81,3,9,f,eLeo,17,,,,,,,,-230,6,23,109.9370129,1.5783554,109.6929079,9.542047917
-230,Venus,SE,81,3,22,f,rLeo,19,,,,,,,,-230,7,6,125.7608466,1.5735996,125.3921542,0.032994167
-226,Venus,SE,85,3,30,l,bTau,6,Y,-3,,N,,,,-226,6,30,50.1721561,-2.6426458,51.62735425,5.201207917
-225,Venus,SE,86,3,21,f,bVir,21,Y,,2,N,,,,-225,7,10,145.5553973,0.8589994,145.7447208,0.647163542
-225,Venus,SE,86,4,4,f,gVir,22,Y,-1.5,,N,,,,-225,7,22,158.9050623,0.0520618,159.198475,2.840958333
-225,Venus,SE,86,4,17,f,aVir,23,Y,,14,N,,,,-225,8,4,172.8919953,-1.0414301,172.9383469,-1.908839583
-218,Venus,SE,93,8,16,l,bSco,27,,,,,,,,-218,11,12,213.457146,1.0078863,212.3753271,1.281486167
-210,Venus,SE,101,3,29,l,zTau,7,Y,,1,N,,,T_D?,-210,7,2,53.1275045,-2.4517917,54.06089708,-2.475865417
-210,Venus,SE,101,5,27,l,aLeo,18,Y,,2,N,,,,-210,8,28,119.5728621,0.4892179,119.2496396,0.368218333
-210,Venus,SE,101,6,19,l,bVir,21,Y,,1,N,,,,-210,9,18,145.3019223,1.2755164,145.9556183,0.647680417
-209,Venus,SE,102,2,9,f,mGem,9,Y,1,4,N,,,variant report preceding II 9,-209,5,3,67.0009647,1.3684206,64.55685667,-1.046480583
-209,Venus,SE,102,2,10,f,gGem,10,Y,4,,N,,,,-209,5,4,68.2024654,1.4026422,68.400546,-6.990651208
-209,Venus,SE,102,2,22,f,bGem,12,Y,-2.5,,N,,,,-209,5,16,82.5606193,1.7427625,82.86959467,6.511122833
-209,Venus,SE,102,2,23,f,bGem,12,Y,-2.5,,,,,T_D?,-209,5,17,83.752123,1.7644149,82.86959467,6.511122833
-209,Venus,SE,102,4,30,f,gVir,22,,,,,,,,-209,7,22,159.5406539,-0.0907901,159.4200163,2.840782333
-204,Venus,SE,107,1,17,f,hGem,8,Y,1,4,N,,,sign of dist?,-204,4,15,62.2022706,2.1750098,62.797391,-1.179622
-204,Venus,SE,107,1,19,f,mGem,9,Y,1,4,N,,,,-204,4,17,64.4710387,2.2446088,64.62614,-1.045954333
-204,Venus,SE,107,1,22,f,gGem,10,Y,4,,N,,,cubits?,-204,4,20,67.8565685,2.339601,68.46974267,-6.990071833
-204,Venus,SE,107,1,30,f,aGem,11,Y,-2.5,,N,,,,-204,4,28,76.7727835,2.5302109,79.5851425,9.8222205
-202,Venus,SE,109,6,8,l,thLeo,20,Y,-4.5,,N,,,,-202,9,9,134.8537243,1.0197691,132.7783491,9.648577083
-202,Venus,SE,109,7,12,l,aVir,23,Y,1.5,,N,,,T_D?,-202,10,12,175.8456236,1.5544248,173.2563861,-1.9101065
-202,Venus,SE,109,7,27,l,aLib,24,,,,,,,,-202,10,27,194.6717444,1.3740396,194.4812223,0.626700583
-201,Venus,SE,110,1,8,f,hTau,4,Y,-0.83,,N,,,,-201,4,4,32.5268502,0.2031414,29.39952967,3.827269667
-201,Venus,SE,110,10,3,l,aSco,28,Y,3,,N,,,,-201,12,20,219.7342003,3.7349646,219.1768081,-4.281930125
-201,Venus,SE,110,10,14,l,thOph,29,Y,2,,N,,,,-201,12,31,230.4604517,3.5705023,230.8033382,-1.540754292
-200,Venus,SE,111,11,3,f,hPsc,1,Y,-2,,N,,,,-199,2,5,355.7186277,0.2349553,356.2567511,5.25496225
-200,Venus,SE,111,11,14,f,aAri,3,Y,-4,,N,,,,-199,2,16,8.2400059,1.0259214,7.053797542,9.911840458
-199,Venus,SE,112,5,18,l,dCnc,16,,,,,,,,-199,8,18,96.1616406,-2.0906961,98.12547696,-0.01354975
-197,Venus,SE,114,11,25,f,bAri,2,Y,-4,,N,,,cubits?,-196,2,26,5.0278742,-0.2009076,3.4463375,8.4085645
-197,Venus,SE,114,12,16,f,hTau,4,Y,-1.5,,N,,,,-196,3,17,28.9932784,0.8541554,29.46871467,3.827754667
-195,Venus,SE,116,6,13,f,dSco,26,,,,,,,,-195,9,26,211.753558,-0.6418611,212.0619115,-1.705593125
-195,Venus,SE,116,6,29,f,thOph,29,,,,,,,,-195,10,12,231.2908141,-1.4013577,230.886359,-1.541578542
-194,Venus,SE,117,3,25,l,bTau,6,Y,-3.5,,,,,,-194,6,30,51.7354014,-2.405384,52.07025158,5.203854583
-194,Venus,SE,117,7,8,l,aVir,23,Y,2,,N,,,,-194,10,10,173.9936671,1.5516793,173.3670084,-1.910547167
-193,Venus,SE,118,2,1,f,hGem,8,Y,1,4,N,,,,-193,4,28,62.2156487,1.2681983,62.94962825,-1.178140667
-193,Venus,SE,118,2,3,f,mGem,9,Y,1,4,N,,,,-193,4,30,64.6197012,1.3418187,64.77856333,-1.044796583
-193,Venus,SE,118,3,1,f,dCnc,16,Y,0.83,,N,,,,-193,5,28,97.9203468,1.9602025,98.20858871,-0.01324825
-193,Venus,SE,118,9,4,l,bLib,25,Y,-2.83,,N,,,,-193,11,23,198.6333696,2.2997429,198.9101025,8.743066042
-193,Venus,SE,118,10,13,l,thOph,29,Y,2,,,,,,-192,1,1,231.5529128,3.4538247,230.9278693,-1.541990667
-193,Venus,SE,118,11,20,l,bCap,30,Y,-2,,N,,,,-192,2,7,272.5461758,1.3935675,273.557286,4.828375333
-193,Venus,SE,118,12,9,l,dCap,32,Y,1,8,,,,,-192,2,25,293.5340639,0.2079552,292.9694107,-2.204571333
-191,Venus,SE,120,5,19,l,dCnc,16,,,,,,,,-191,8,20,98.5458811,-1.825227,98.23629263,-0.01314775
-191,Venus,SE,120,7,2,l,bVir,21,Y,,1,Y,,3,,-191,10,1,146.4663769,1.0478378,146.2227552,0.648335125
-191,Venus,SE,120,7,12,l,gVir,22,Y,1,,N,,,cubits?,-191,10,11,158.5034637,1.4470327,159.6692503,2.840584333
-191,Venus,SE,120,8,10,l,aLib,24,Y,0.5,,N,,,,-191,11,8,192.8883767,1.7883512,194.633129,0.625459875
-190,Venus,SE,121,3,4,f,aGem,11,,,,,,,,-190,5,27,80.2646903,1.1641651,79.77898125,9.824044583
-190,Venus,SE,121,3,8,f,bGem,12,Y,-3.5,,N,,,,-190,5,31,85.1459383,1.278575,83.12941333,6.512728333
-190,Venus,SE,121,3,19,f,dCnc,16,,,,,,,,-190,6,11,98.5478977,1.5197019,98.25014458,-0.0130975
-190,Venus,SE,121,4,30,f,bVir,21,Y,,4,N,,,fingers? Last of month,-190,7,21,146.9648183,1.205139,146.236815,0.648369583
-187,Venus,SE,124,8,4,f,bCap,30,Y,-2.5,,N,,,,-187,11,17,275.124415,-2.3351151,273.6265273,4.827787
-187,Venus,SE,124,8,20,f,dCap,32,,,,,,,,-187,12,3,293.760811,-2.0704377,293.038834,-2.205532583
-183,Venus,SE,128,4,14,l,gGem,10,,,,,,,,-183,7,18,66.6562592,-4.0942576,68.76036867,-6.987638458
-181,Venus,SE,130,4,13,l,dCnc,16,Y,0.5,,N,,,,-181,7,25,97.6459935,0.2967379,98.37481221,-0.01264525
-180,Venus,SE,131,1,2,f,bTau,6,Y,-1.5,,N,,,,-180,4,4,51.0701084,1.893658,52.26401917,5.2050125
-178,Venus,SE,133,5,1,l,dCnc,16,Y,,1,Y,,-4,,-178,8,8,97.8810862,-0.3520116,98.41636808,-0.0124945
-178,Venus,SE,133,12,28,f,hTau,4,Y,-1.5,,N,,,T_D?,-177,3,30,28.3624471,0.1040544,29.73161767,3.829597667
-173,Venus,SE,138,12,30,f,bTau,6,Y,-1,-8,N,,,T_D?,-172,4,4,51.5578211,1.953987,52.3747435,5.205674167
-170,Venus,SE,141,4,29,l,dCnc,16,,,,,,,,-170,8,8,98.4766254,-0.3008505,98.52718375,-0.0120925
-170,Venus,SE,141,6,2,l,thLeo,20,Y,-5,,N,,,,-170,9,9,137.3996689,1.1180426,133.2216971,9.64934375
-168,Venus,SE,143,8,28,f,gCap,31,,,,Y,,2,,-168,12,11,290.8397198,-1.8374464,291.5384277,-2.329357667
-164,Venus,SE,147,2,13,f,dCnc,16,Y,1.5,,N,,,above?,-164,5,18,98.8148049,2.5564616,98.6102955,-0.011791
-164,Venus,SE,147,7,21,l,gVir,22,,,,,,,,-164,10,21,159.9672295,1.1159878,160.0431013,2.840287333
-163,Venus,SE,148,8,28,f,bCap,30,Y,-2.5,,,,,,-163,11,16,275.3144517,-2.4096671,273.9588853,4.824963
-163,Venus,SE,148,9,12,f,gCap,31,Y,,2,N,,,,-163,11,30,291.4617092,-2.1611874,291.6078812,-2.329938292
-162,Venus,SE,149,5,7,l,eLeo,17,Y,-4,,N,,,,-162,8,17,109.9042891,0.2101112,110.6343311,9.548040417
-162,Venus,SE,149,5,15,l,aLeo,18,Y,,2,Y,,-4,,-162,8,25,119.6232158,0.5824946,119.9108496,0.370850333
-162,Venus,SE,149,5,21,l,rLeo,19,,,,,,,,-162,8,31,126.9608957,0.8303249,126.3331892,0.037351833
-162,Venus,SE,149,6,6,l,bVir,21,Y,,4,N,,,,-162,9,15,145.4617953,1.30029,146.6304903,0.649334417
-161,Venus,SE,150,1,25,f,mGem,9,Y,1,,N,,,,-161,4,28,64.6580852,1.4333935,65.22197667,-1.041428583
-158,Venus,SE,153,4,4,f,rLeo,19,Y,0.67,,N,,,,-158,7,2,126.5008708,1.6015968,126.3885442,0.037608167
-158,Venus,SE,153,4,12,f,thLeo,20,,,,N,,,,-158,7,10,136.1203609,1.4505098,133.3879526,9.64963125
-158,Venus,SE,153,4,21,f,bVir,21,Y,,5,N,,,"text says cubits, not fingers",-158,7,19,146.894924,1.1792502,146.6867297,0.64947225
-158,Venus,SE,153,5,15,f,aVir,23,Y,1,,N,,,,-158,8,11,174.1573016,0.052469,173.8648089,-1.912530167
-156,Venus,SE,155,1,21,f,aGem,11,Y,-3,,N,,,,-156,4,28,78.8229492,2.8020688,80.2497325,9.8284745
-156,Venus,SE,155,1,26,f,bGem,12,Y,-2,,N,,,T_D?,-156,5,3,84.0351473,2.830479,83.594352,6.515601333
-156,Venus,SE,155,9,5,l,bSco,27,Y,,10,N,,,T_D?,-156,12,6,212.884424,2.1294819,213.2329292,1.274185667
-154,Venus,SE,157,4,27,l,dCnc,16,,,,,,,,-154,8,9,100.8602206,-0.1486453,98.74881508,-0.0112885
-152,Venus,SE,158,4,5,f,bVir,21,Y,,2,Y,,-2,text says gVir,-153,7,7,145.4724641,0.5957511,146.7570288,0.649644542
-149,Venus,SE,162,3,10,l,mGem,9,Y,,2,N,,,,-149,6,29,68.5964982,-0.6837932,65.38825667,-1.040165583
-149,Venus,SE,162,3,13,l,gGem,10,Y,2,,N,,,,-149,7,3,73.438943,-0.508423,69.230906,-6.983698708
-149,Venus,SE,162,3,21,l,aGem,11,,,,,,,,-149,7,10,81.9427842,-0.1977966,80.34665188,9.829386542
-144,Venus,SE,167,9,10,f,bCap,30,Y,-3,,N,,,,-144,11,27,275.4337496,-1.8215893,274.222002,4.822727333
-143,Venus,SE,168,4,10,l,gGem,10,,,,Y,,4,,-143,7,21,69.1244512,-3.351255,69.313942,-6.983003458
-143,Venus,SE,168,5,27,l,aLeo,18,Y,,-4,N,,,,-143,9,6,120.0473986,-0.0951695,120.1725785,0.371892167
-143,Venus,SE,168,9,1,l,thOph,29,Y,1,,N,,,,-143,12,7,232.9221272,0.8663967,231.6058721,-1.548722042
-141,Venus,SE,170,2,8,l,hPsc,1,Y,-4,,N,,,,-141,4,30,357.9782274,-1.8407102,357.0591473,5.257606083
-141,Venus,SE,170,2,13,l,bAri,2,,,,,,,,-141,5,5,3.7965138,-1.907156,4.207342708,8.410024292
-141,Venus,SE,170,2,17,l,aAri,3,Y,-6,,N,,,,-141,5,9,8.4699313,-1.9330421,7.857438292,9.912737042
-141,Venus,SE,170,3,24,l,bTau,6,,,,,,,,-141,6,15,52.3505213,-1.2129302,52.80380029,5.208238125
-141,Venus,SE,170,12,24,f,zTau,7,,,,,,,,-140,4,5,54.5006646,2.2496115,55.02977583,-2.466949167
-140,Venus,SE,171,1,16,f,aGem,11,,,,,,,,-140,4,27,78.3116851,2.8865543,80.4712625,9.830559167
-140,Venus,SE,171,1,21,f,bGem,12,Y,-2,,N,,,,-140,5,2,83.4346562,2.9110316,83.81314667,6.516953333
-140,Venus,SE,171,7,29,l,aVir,23,,,,,,,,-140,11,2,174.5937003,1.837736,174.1137092,-1.913521667
-140,Venus,SE,171,9,9,l,aSco,28,Y,3,,N,,,,-140,12,11,221.2806719,1.9123815,220.0206542,-4.289750833
-140,Venus,SE,171,9,19,l,thOph,29,Y,1,8,N,,,,-140,12,21,233.5177425,1.5799101,231.6473825,-1.549134167
-140,Venus,SE,171,10,23,l,bCap,30,Y,-2,,N,,,,-139,1,24,275.3772577,0.0244134,274.2912433,4.822139
-137,Venus,SE,174,2,28,f,eLeo,17,Y,-3,,N,,,,-137,6,4,109.6640974,2.0106599,110.9804425,9.550243542
-137,Venus,SE,174,3,7,f,aLeo,18,Y,0.67,,N,,,,-137,6,13,119.8544815,1.7958208,120.2552298,0.372221167
-137,Venus,SE,174,3,22,f,thLeo,20,Y,-4.5,,N,,,,-137,6,28,136.4010418,1.0986814,133.6788997,9.650134375
-137,Venus,SE,174,5,1,f,aVir,23,Y,,-5,Y,,-2,,-137,8,5,173.9467515,-2.5593104,174.1551925,-1.913686917
-136,Venus,SE,175,11,24,f,bAri,2,Y,-3,,N,,,,-135,2,10,4.453714,1.245552,4.290361458,8.410183542
-134,Venus,SE,177,6,20,f,aSco,28,,,,,,,,-134,9,19,219.6321918,-2.8413548,220.1036554,-4.290520083
-134,Venus,SE,177,7,2,f,thOph,29,Y,-0.67,,N,,,,-134,10,1,232.2495598,-3.533735,231.7304033,-1.549958417
-134,Venus,SE,177,12,5,l,gCap,31,,,,N,,,,-133,3,1,291.7731503,1.7957224,292.0246025,-2.333422042
-134,Venus,SE,177,12,7,l,dCap,32,Y,2,,N,,,,-133,3,3,293.8269817,1.6028281,293.788606,-2.215914083
-133,Venus,SE,178,12,2,f,hPsc,1,Y,-2.5,,,,,,-132,2,15,356.5467608,-0.3987139,357.183657,5.258016333
-132,Venus,SE,179,6,3,l,aLeo,18,Y,-1,-4,N,,,,-132,9,9,118.8885505,-2.8276917,120.3241058,0.372495333
-132,Venus,SE,179,6,12,l,rLeo,19,Y,-0.67,,N,,,,-132,9,18,126.7749987,-1.7005527,126.7483517,0.039274333
-132,Venus,SE,179,7,2,l,bVir,21,Y,,-2,N,,,,-132,10,8,146.9130433,0.3484117,147.0522853,0.650368167
-132,Venus,SE,179,7,15,l,gVir,22,Y,-0.5,,Y,,4,fingers? variant -0.67 cubits,-132,10,21,161.2432529,1.2837534,160.486184,2.839935333
-132,Venus,SE,179,7,27,l,aVir,23,Y,1,,,,,,-132,11,2,175.0324865,1.8486091,174.2243315,-1.913962333
-132,Venus,SE,179,9,7,l,aSco,28,Y,3,,Y,,4,,-132,12,11,221.8564566,1.8717068,220.1313225,-4.2907765
